"UniqID"	"R_Id_db4"	"ID"	"TAXONID"	"Original_n"	"TYPE"	"TYPESOURCE"	"DATACOL_SO"	"CITATION"	"FILENAME"	"INSTNAME"	"INSTCODE"	"STORAGE"	"IDSOURCE"	"ACCENUMB"	"DONORNAME"	"DONORCODE"	"DONORNUMB"	"DUPLSITE"	"RIdentifie"	"FullAccept"	"FAMILY"	"GENUS"	"SPECIES"	"SPAUTHOR"	"RANK1"	"SUBTAXA"	"SUBTAUTHOR"	"TAXON"	"DETBY"	"COLLECTOR"	"COLLNUMB"	"COLLDATE"	"COLLDD"	"COLLMM"	"COLLYY"	"NAMECTY"	"ORIGCTY"	"ADM1"	"ADM2"	"ADM3"	"ADM4"	"COLLSITE"	"GEOREFMETH"	"COORD_SOUR"	"DECLATITUD"	"DECLONGITU"	"COORDDATUM"	"COORDUNCER"	"ELEVATION"	"SAMPSTAT"	"final_cult"	"HABITAT_TX"	"COLLSRC"	"REMARKS"	"NOTES"	"COMMENTS"	"ISSUES"	"key"	"fieldsWith"	"locNA"	"bbc_126"	"bbc_370"	"bbc_585"	"CNRM_126"	"CNRM_370"	"CNRM_585"	"IPSL_126"	"IPSL_370"	"IPSL_585"	"BBC_126_B12"	"BBC_370_B12"	"BBC_585_B12"	"IPSL_126_B12"	"IPSL_370_B12"	"IPSL_585_B12"	"CNRM_126_B12"	"CNRM_370_B12"	"CNRM_585_B12"
"GE_221939"	1231145	116661	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"Western Regional Plant Introduction Station, USDA-ARS, Washington State University"	"USA022"	"10"	"W6 21730"	"W6 21730"	"NA"	"NA"	"NA"	"NA"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"UKR-99-046"	"19990728"	"NA"	"NA"	"NA"	"Ukraine"	"UKR"	"NA"	"NA"	"NA"	"Near Black Sea and Sanatome along road A-294."	"Near Black Sea and Sanatome along road A-294."	"NA"	"NA"	44.40416667	33.825	"NA"	"NA"	"230"	"100"	"WILD"	"NA"	"10"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  33.82500000_ 44.40416667"	32	"FALSE"	11.9000005722	11.7958335876	11.9875001907	11.5958337784	11.4624996185	11.8333330154	11.5958328247	11.6833333969	11.3458337784	584	605	580	589	583	586	587	575	579
"GE_221945"	1231182	3136809	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"Genebank, Leibniz Institute of Plant Genetics and Crop Plant Research"	"DEU146"	"13"	"LENS 212"	"LENS 212"	"NA"	"NA"	"NA"	"NOR051"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"5318"	"19800612"	"NA"	"NA"	"NA"	"Italy"	"ITA"	"NA"	"NA"	"NA"	"3 km N Santa Cesarea Terme, Küste abfallende Steilhänge (Puglia)"	"3 km N Santa Cesarea Terme, Küste abfallende Steilhänge (Puglia)"	"NA"	"NA"	40.063611	18.466389	"NA"	"NA"	"80"	"100"	"WILD"	"NA"	"99"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  18.46638900_ 40.06361100"	33	"FALSE"	17.9874992371	18.1124992371	18.25	18.1333332062	17.9791660309	18.2666664124	18.1333332062	18.2124996185	18.0708332062	657	681	635	651	641	653	647	637	657
"GE_222000"	1231122	648679	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72564"	"IG 72564"	"Washington State University"	"USA374"	"17"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Izmir. Beydag ( km 17979)"	"Izmir. Beydag ( km 17979)"	"NA"	"NA"	38.0833	28.2	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  28.20000000_ 38.08330000"	33	"FALSE"	14.7125005722	14.8083333969	15.0249996185	14.9375	14.7458333969	15.0375003815	14.8291664124	14.8958330154	14.7791662216	703	748	701	707	697	693	718	716	726
"GE_222001"	1231151	648675	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72565"	"IG 72565"	"Washington State University"	"USA374"	"Hoffman # 35"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"Ladizinsky 78"	"1983"	"NA"	"NA"	"NA"	"Italy"	"ITA"	"NA"	"NA"	"NA"	"Puglia. Massafra"	"Puglia. Massafra"	"NA"	"NA"	40.6	17.15	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  17.15000000_ 40.60000000"	34	"FALSE"	16.1875	16.3708324432	16.5541667938	16.3541660309	16.2124996185	16.4624996185	16.3541660309	16.4291667938	16.2666664124	584	612	575	584	569	583	583	568	584
"GE_222002"	1231141	648676	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72566"	"IG 72566"	"Washington State University"	"USA374"	"Hoffman # 36"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"Ladizinsky 79"	"1983"	"NA"	"NA"	"NA"	"Croatia"	"HRV"	"NA"	"NA"	"NA"	"Karlovac"	"Karlovac"	"NA"	"NA"	45.5	15.5706	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  15.57060000_ 45.50000000"	34	"FALSE"	12.625	12.875	13.1875	12.7791671753	12.6000003815	12.8874998093	12.7458333969	12.9250001907	12.6416664124	1082	1055	1049	1069	1050	1068	1045	1059	1059
"GE_222003"	1231133	648673	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72567"	"IG 72567"	"Washington State University"	"USA374"	"Hoffman # 37"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"Ladizinsky 80"	"1983"	"NA"	"NA"	"NA"	"Slovenia"	"SVN"	"NA"	"NA"	"NA"	"Slovenia. Triberij (Trebnje?)"	"Slovenia. Triberij (Trebnje?)"	"NA"	"NA"	45.9167	15.0167	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  15.01670000_ 45.91670000"	34	"FALSE"	10.9916667938	11.2333335876	11.5375003815	11.1166667938	10.9624996185	11.25	11.125	11.2833328247	11.0249996185	1202	1175	1163	1207	1186	1212	1180	1193	1188
"GE_222009"	1231192	648670	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72574"	"IG 72574"	"Washington State University"	"USA374"	"Hoffman # 44"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"Ladizinsky 89"	"1983"	"NA"	"NA"	"NA"	"Montenegro"	"MNE"	"NA"	"NA"	"NA"	"Montenegro. Risan"	"Montenegro. Risan"	"NA"	"NA"	42.5147	18.7	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  18.70000000_ 42.51470000"	34	"FALSE"	15.0124998093	15.2583332062	15.4916667938	15.1833333969	15	15.3125	15.1750001907	15.3083333969	15.0625	1370	1388	1309	1348	1341	1342	1307	1299	1325
"GE_222010"	1231173	648667	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72575"	"IG 72575"	"Washington State University"	"USA374"	"Hoffman # 45"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"Ladizinsky 91"	"1983"	"NA"	"NA"	"NA"	"Croatia"	"HRV"	"NA"	"NA"	"NA"	"Koroz"	"Koroz"	"NA"	"NA"	42.5833	18.2833	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  18.28330000_ 42.58330000"	34	"FALSE"	17.3041667938	17.5416660309	17.7791671753	17.4541664124	17.2875003815	17.5916671753	17.4666671753	17.5791664124	17.3416671753	1282	1293	1220	1251	1247	1244	1219	1208	1234
"GE_222011"	1231162	648665	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72576"	"IG 72576"	"Washington State University"	"USA374"	"Hoffman # 46"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"Ladizinsky 92"	"1983"	"NA"	"NA"	"NA"	"Bosnia & Herzegovina"	"BIH"	"NA"	"NA"	"NA"	"Bosnia-Herzegovina. Mostar"	"Bosnia-Herzegovina. Mostar"	"NA"	"NA"	43.3333	17.8333	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  17.83330000_ 43.33330000"	34	"FALSE"	16.7749996185	17.0249996185	17.2749996185	16.8624992371	16.6833324432	16.9916667938	16.9041671753	17.0249996185	16.7666664124	1146	1146	1087	1114	1105	1111	1085	1085	1103
"GE_222015"	1231123	648662	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72580"	"IG 72580"	"Washington State University"	"USA374"	"Hoffman # 85"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Denizli. Yarangume forest ( km 18644)"	"Denizli. Yarangume forest ( km 18644)"	"NA"	"NA"	37.55	29.0667	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  29.06670000_ 37.55000000"	33	"FALSE"	14.2875003815	14.3874998093	14.6041669846	14.5166664124	14.3000001907	14.6041669846	14.3208332062	14.3999996185	14.3125	611	657	624	627	615	613	636	631	641
"GE_222016"	1231146	648661	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72581"	"IG 72581"	"Washington State University"	"USA374"	"Hoffman # 86"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Adana. On the road Kozan-Feke ( km 19852)"	"Adana. On the road Kozan-Feke ( km 19852)"	"NA"	"NA"	37.5833	35.5	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  35.50000000_ 37.58330000"	33	"FALSE"	15.9499998093	15.9499998093	16.1541671753	16.2666664124	15.9333333969	16.3041667938	16.0541667938	16.1291675568	15.9708328247	659	687	675	694	667	710	694	706	705
"GE_222018"	1231068	648660	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72583"	"IG 72583"	"Washington State University"	"USA374"	"Hoffman # 95"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Izmir. Kemal Pasa ( km 17814)"	"Izmir. Kemal Pasa ( km 17814)"	"NA"	"NA"	38.4333	27.45	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  27.45000000_ 38.43330000"	33	"FALSE"	17.7333335876	17.7583332062	17.9541664124	17.9333324432	17.7333335876	18.0375003815	17.8666667938	17.9333324432	17.7625007629	701	744	686	693	685	682	705	702	717
"GE_222020"	1231128	648656	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72585"	"IG 72585"	"Washington State University"	"USA374"	"Hoffman # 99"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Antalya. Finike ( km 18801)"	"Antalya. Finike ( km 18801)"	"NA"	"NA"	36.3	30.1333	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  30.13330000_ 36.30000000"	33	"FALSE"	19.5458335876	19.5833339691	19.7041664124	19.6958332062	19.5	19.7791671753	19.625	19.6958332062	19.6124992371	811	855	830	822	807	827	839	838	839
"GE_222021"	1231127	648657	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72586"	"IG 72586"	"Washington State University"	"USA374"	"Hoffman # 100"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Antalya. Finike ( km 18805)"	"Antalya. Finike ( km 18805)"	"NA"	"NA"	36.2833	30.1	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  30.10000000_ 36.28330000"	33	"FALSE"	17.6916675568	17.7208328247	17.8374996185	17.8250007629	17.6208324432	17.8999996185	17.75	17.8250007629	17.7291660309	694	728	710	704	689	703	713	712	714
"GE_222022"	1231137	648654	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72587"	"IG 72587"	"Washington State University"	"USA374"	"Hoffman # 101"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Icel. Anamor ( km 19410)"	"Icel. Anamor ( km 19410)"	"NA"	"NA"	36.1	32.8167	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  32.81670000_ 36.10000000"	33	"FALSE"	19.3791675568	19.3374996185	19.4375	19.3333339691	19.1166667938	19.4166660309	19.3083343506	19.3458328247	19.2541675568	657	689	679	715	687	717	682	681	686
"GE_222023"	1231139	648655	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72588"	"IG 72588"	"Washington State University"	"USA374"	"Hoffman # 102"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Icel. Anamor ( km 19429)"	"Icel. Anamor ( km 19429)"	"NA"	"NA"	36.1	32.8333	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  32.83330000_ 36.10000000"	33	"FALSE"	19.3791675568	19.3374996185	19.4375	19.3333339691	19.1166667938	19.4166660309	19.3083343506	19.3458328247	19.2541675568	657	689	679	715	687	717	682	681	686
"GE_222024"	1231144	648653	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72589"	"IG 72589"	"Washington State University"	"USA374"	"Hoffman # 103"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"NA"	"1983"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Icel. Gulnar ( km 19471)"	"Icel. Gulnar ( km 19471)"	"NA"	"NA"	36.3	33.4	"NA"	"NA"	"NA"	"100"	"WILD"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  33.40000000_ 36.30000000"	33	"FALSE"	15.9875001907	15.9583330154	16.0666656494	16.0666656494	15.8166666031	16.1208324432	15.9541664124	16.0041675568	15.8916664124	617	654	642	668	644	676	651	650	654
"GE_222062"	1231150	648467	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72781"	"IG 72781"	"Southampton University"	"GBR001"	"877020"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4016"	"19870608"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Harbiye edge of village on road leading south"	"Harbiye edge of village on road leading south"	"NA"	"NA"	36.1333	36.1667	"NA"	"NA"	"260"	"100"	"WILD"	"NA"	"62"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  36.16670000_ 36.13330000"	36	"FALSE"	18.8208332062	18.7999992371	18.9208335876	18.9833335876	18.7333335876	19.0249996185	18.8708343506	18.9375	18.8291664124	911	894	915	943	908	968	934	941	939
"GE_222063"	1231153	648466	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72782"	"IG 72782"	"Southampton University"	"GBR001"	"877147"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4117"	"19870607"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Kuzuculu 7 km from Dortyol to Yesilkent"	"Kuzuculu 7 km from Dortyol to Yesilkent"	"NA"	"NA"	36.9167	36.2833	"NA"	"NA"	"100"	"100"	"WILD"	"NA"	"15"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  36.28330000_ 36.91670000"	36	"FALSE"	18.3791675568	18.375	18.5458335876	18.625	18.3374996185	18.6666660309	18.4833335876	18.5666656494	18.4375	836	838	844	872	847	905	874	883	884
"GE_222064"	1231152	648465	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72783"	"IG 72783"	"Southampton University"	"GBR001"	"877208"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4164"	"19870606"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Orenkoy 10 km from Kadirli on road to Andirin"	"Orenkoy 10 km from Kadirli on road to Andirin"	"NA"	"NA"	37.4333	36.1833	"NA"	"NA"	"480"	"100"	"WILD"	"NA"	"11"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  36.18330000_ 37.43330000"	36	"FALSE"	18.8583335876	18.8374996185	19.0458335876	19.1416664124	18.8166656494	19.1749992371	18.9624996185	19.0499992371	18.9041671753	746	762	762	788	761	815	791	799	802
"GE_222065"	1231132	648464	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72784"	"IG 72784"	"Southampton University"	"GBR001"	"877297"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4233"	"19870613"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"18 km from Antalya on road to Altinyaka"	"18 km from Antalya on road to Altinyaka"	"NA"	"NA"	36.85	30.6	"NA"	"NA"	"100"	"100"	"WILD"	"NA"	"61"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  30.60000000_ 36.85000000"	36	"FALSE"	19.3458328247	19.3875007629	19.5208339691	19.6124992371	19.3958339691	19.6666660309	19.4708328247	19.5499992371	19.4541664124	678	723	691	692	674	680	703	703	708
"GE_222068"	1231089	648461	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72787"	"IG 72787"	"Southampton University"	"GBR001"	"877357"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4298"	"19870619"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Yigitler Koyu 6 km from Orenkoy on road to Kamberler"	"Yigitler Koyu 6 km from Orenkoy on road to Kamberler"	"NA"	"NA"	38.45	27.5167	"NA"	"NA"	"270"	"100"	"WILD"	"NA"	"61"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  27.51670000_ 38.45000000"	36	"FALSE"	17.9416675568	17.9791660309	18.1958332062	18.1541671753	17.9375	18.2583332062	18.0833339691	18.1291656494	17.9833335876	693	739	681	690	680	678	699	699	714
"GE_222069"	1231109	648460	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72788"	"IG 72788"	"Southampton University"	"GBR001"	"877373"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4309"	"19870619"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"Yenikuru Dere 1 km before Yenikuru Dere on road to Bayindir"	"Yenikuru Dere 1 km before Yenikuru Dere on road to Bayindir"	"NA"	"NA"	38.3167	27.65	"NA"	"NA"	"430"	"100"	"WILD"	"NA"	"62"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  27.65000000_ 38.31670000"	36	"FALSE"	14.7083330154	14.7541666031	14.9750003815	14.9291667938	14.7166671753	15.0249996185	14.8333330154	14.8999996185	14.7541666031	749	797	739	743	733	733	754	755	770
"GE_222070"	1231102	648456	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72792"	"IG 72792"	"Southampton University"	"GBR001"	"877472"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4645"	"19870623"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"6 km from Armutlu on road to Bayramli"	"6 km from Armutlu on road to Bayramli"	"NA"	"NA"	38.3833	27.5333	"NA"	"NA"	"340"	"100"	"WILD"	"NA"	"61"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  27.53330000_ 38.38330000"	36	"FALSE"	17.3833332062	17.4083328247	17.6208324432	17.5791664124	17.3583335876	17.6791667938	17.4958324432	17.5666675568	17.4208335876	710	756	698	706	697	696	715	716	731
"GE_222071"	1231094	648457	123870	"Lens ervoides (Brign.) Grande"	"G"	40	"NA"	"NA"	"DB2"	"International Centre for Agricultural Research in Dry Areas"	"SYR002"	"10"	"IG 72793"	"IG 72793"	"Southampton University"	"GBR001"	"877489"	"MEX002"	537605	"Lens ervoides (Brign.) Grande"	"Fabaceae"	"Lens"	"ervoides"	"(Brign.) Grande"	"NA"	"NA"	"NA"	"Lens_ervoides"	"NA"	"NA"	"4655"	"19870623"	"NA"	"NA"	"NA"	"Turkey"	"TUR"	"NA"	"NA"	"NA"	"10 km from Armutlu on road to Bayramli"	"10 km from Armutlu on road to Bayramli"	"NA"	"NA"	38.35	27.5333	"NA"	"NA"	"520"	"100"	"WILD"	"NA"	"61"	"NA"	"NA"	"NA"	"NA"	"Lens_ervoides_  27.53330000_ 38.35000000"	36	"FALSE"	14.7083330154	14.7458333969	14.9583330154	14.9166669846	14.7041664124	15.0208330154	14.8416671753	14.8999996185	14.75	758	809	746	752	741	741	763	764	779
